classname	gbflux	psfmagr	z_temp	z_sdss	logMbh_shen	logMbh_shen_err	logedd_ratio_shen	logMCIV  #CLASS nell'area SDSS
GB6J003443+275423	587	18.386	1	2.96400	2.96865	0.000	0.000	0.000	0.000	
GB6J003444+333020	54	19.080	1	2.22714	2.22714	0.000	0.000	0.000	0.000	
GB6J003454+371205	103	20.700	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J003505+180842	52	18.627	1	2.46430	2.46430	0.000	0.000	0.000	0.000	
GB6J003510+342803	59	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J003511+010418	64	20.373	1	2.25990	2.25990	9.493	0.423	-1.378	9.493	
GB6J003511+013348	77	20.303	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J003534+314335	31	21.303	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J003544+143803	328	19.367	1	2.44786	2.44786	0.000	0.000	0.000	0.000	
GB6J003551+152651	54	18.725	1	1.11718	1.11718	8.821	0.147	-0.684	0.000	
GB6J003553+100204	39	21.823	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J003609+353821	47	19.608	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J003622+034107	35	21.813	1	1.58665	1.58665	0.000	0.000	0.000	0.000	
GB6J003634+143402	203	22.340	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J003647+331612	36	19.122	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J003648+011243	50	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J003648+044138	45	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J003653+123454	37	21.981	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J003659+183202	126	20.762	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J003659+295849	88	19.570	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J003705+254128	45	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J003719+261313	114	17.675	4	0.14769	0.14769	0.000	0.000	0.000	0.000	
GB6J003723+214206	128	21.463	6	0.59800	0.00000	0.000	0.000	0.000	0.000	
GB6J003726+110937	462	20.972	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J003728+192236	116	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J003732+080806	288	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J003745+020011	60	21.592	4	0.67377	0.67377	0.000	0.000	0.000	0.000	
GB6J003748+002548	35	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J003748+162525	165	18.746	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J003759+160629	77	20.601	1	3.34465	3.34465	0.000	0.000	0.000	0.000	
GB6J003818+122737	665	17.430	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J003823+413706	1144	20.332	1	1.35300	0.00000	0.000	0.000	0.000	0.000	
GB6J003826+171320	38	19.442	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J003828+185620	83	19.538	1	1.19300	0.00000	0.000	0.000	0.000	0.000	
GB6J003831+293154	35	22.625	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J003836+072721	34	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J003839+234443	56	19.746	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J003906+034443	46	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J003911+294149	31	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J003918+031940	637	16.234	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J003922+160531	130	19.157	1	0.70991	0.70991	8.944	0.048	-1.335	0.000	
GB6J003940+141200	422	24.802	6	1.73800	0.00000	0.000	0.000	0.000	0.000	
GB6J004012+075829	31	20.528	1	2.59933	2.59933	0.000	0.000	0.000	0.000	
GB6J004012+222816	36	21.743	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J004013+012553	188	18.612	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J004018+094220	219	19.285	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J004030+270841	33	19.831	1	2.45683	2.45683	0.000	0.000	0.000	0.000	
GB6J004049+195336	30	18.371	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J004050+074019	39	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J004112+073653	105	20.480	1	3.02429	3.02429	0.000	0.000	0.000	0.000	
GB6J004115+321114	278	20.700	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J004115+341031	31	18.078	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J004118+133936	163	22.971	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J004129+225533	66	18.838	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J004147+084326	61	0.000	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J004154+245829	117	19.007	0	0.00000	0.00000	0.000	0.000	0.000	0.000	
GB6J004155+215448	33	21.904	4	0.64834	0.64834	0.000	0.000	0.000	0.000	
GB6J004205+231952	1604	20.646	1	1.42600	0.00000	0.000	0.000	0.000	0.000	
